date,app_name,input,cluster,total_time,ru_stime,rs_stime,maxrss,ixrss,idrss,minflt,majflt,nswap,inblock,oublock,msgsnd,msgrcv,nsignals,nvcsw,nivcsw,rxBytes,txBytes,rxPackets,txPackets,pi_5,pi_10,pi_15,total_pi
06-24-21-16:42:2,Quicksilver,C,n1-highmem-2-1,1276.937899,1262.836234,0.311922,177728,0,0,14129,0,0,0,0,0,0,0,2111,6646,2772865,2285663,4534,4209,67.340795,131.550870,195.394889,100
06-24-21-16:42:2,kripke,B,n1-highmem-2-1,444.180448,438.255804,0.811762,584128,0,0,28722,0,0,0,0,0,0,0,2155,2784,955295,938126,1781,1635,21.780914,43.015949,64.791529,100
06-24-21-16:42:2,LULESH,B,n1-highmem-2-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-28-21-20:12:5,examl,A,n1-highcpu-2-16,221.026789,73.866495,144.694981,21584,0,0,3270,0,0,0,9696,0,0,0,2292,57900,696375051,659886954,6990656,6816338,2.383029,3.463099,5.133998,1452
06-28-21-20:12:5,examl,B,n1-highcpu-2-16,1473.617499,626.757012,834.924418,37408,0,0,6612,0,0,0,25680,0,0,0,2220,292241,4084736056,3957247644,41956133,40908979,1.666074,2.759882,3.753213,3387
06-29-21-17:02:3,examl,A,n1-highcpu-32-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:02:3,examl,B,n1-highcpu-32-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-08:41:4,examl,B,n1-highcpu-4-16,1492.418761,617.194071,867.274976,35304,0,0,6342,0,0,0,25680,0,0,0,2206,180947,8096529521,8001680388,83147354,83227647,1.891658,3.110869,4.190696,3387
06-29-21-08:41:4,examl,A,n1-highcpu-4-16,267.349867,98.285084,168.170846,21620,0,0,3239,0,0,0,9688,0,0,0,2242,33497,1373010398,1340233918,13806009,13954055,2.190400,3.042403,4.224924,1452
06-29-21-11:19:2,examl,B,n1-highcpu-8-16,1592.229834,582.316926,1000.694831,34548,0,0,6194,0,0,0,25680,0,0,0,2271,265809,16194998795,15974616840,166557108,166067388,1.974465,3.216839,4.290947,3387
06-29-21-11:19:2,examl,A,n1-highcpu-8-16,273.297503,92.942157,179.488851,21736,0,0,3246,0,0,0,9696,0,0,0,2344,35653,2751683929,2667981304,27791692,27726099,1.847928,2.230826,3.245888,1452
06-29-21-15:11:1,examl,B,n1-highcpu-16-16,1760.530468,634.976011,1121.390863,34316,0,0,6255,0,0,0,25672,0,0,0,2521,237953,32166382142,31669936999,329950100,327946762,2.194002,3.533522,4.736274,3387
06-29-21-15:04:5,examl,A,n1-highcpu-16-16,275.979555,95.108130,178.862094,24196,0,0,3275,0,0,0,9696,0,0,0,2461,43038,5437551753,5258251262,54676121,54282978,0.881357,1.217413,1.798282,1452
06-29-21-10:15:1,examl,A,n1-highcpu-8-2,62.762441,27.861692,34.615437,23748,0,0,3277,0,0,0,9664,0,0,0,2222,21935,697898350,686176316,7322231,7222099,0.181077,0.261139,0.397372,1452
06-29-21-10:15:1,examl,B,n1-highcpu-8-2,795.559250,558.189549,234.688521,38896,0,0,7523,0,0,0,25672,0,0,0,2187,96857,4214950336,3998187215,44669089,41570485,0.864755,1.516532,2.130954,3387
06-29-21-16:51:4,examl,B,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:51:4,examl,A,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-02:39:4,examl,A,n1-highcpu-4-2,3400.901827,1663.917822,1732.768834,22232,0,0,3324,0,0,0,9736,0,0,0,2120,56564,388856267,374697406,4141200,3933128,10.726786,14.595710,20.513740,1452
06-29-21-02:39:4,examl,B,n1-highcpu-4-2,1110.223699,879.667331,229.222894,46608,0,0,8953,0,0,0,25680,0,0,0,2190,32372,2011908016,2030284940,20854301,21220771,1.176272,2.092761,2.969214,3387
06-29-21-12:52:4,examl,A,n1-highcpu-16-2,3406.145893,1736.861399,1667.766159,21936,0,0,3290,0,0,0,9736,0,0,0,2543,33223,1513183979,1417622268,16303028,15027549,10.717234,16.772789,24.818585,1452
06-29-21-12:52:4,examl,B,n1-highcpu-16-2,660.017234,427.283521,232.449987,36328,0,0,6862,0,0,0,25656,0,0,0,2462,5313,8313281793,8065862780,87613826,84228101,0.752615,1.272638,1.767637,3387
06-28-21-18:44:0,examl,B,n1-highcpu-2-2,1783.175141,1577.018117,199.778065,56632,0,0,11827,0,0,0,25680,0,0,0,2144,65905,1037036384,984703108,10844376,10113209,1.840254,3.373465,4.880721,3387
06-28-21-18:44:0,examl,A,n1-highcpu-2-2,55.541530,30.046882,24.680088,22552,0,0,3431,0,0,0,9664,0,0,0,2160,21518,174684741,163789536,1826942,1686731,0.151723,0.220397,0.387310,1452
06-29-21-08:13:3,examl,A,n1-highcpu-4-8,167.879133,61.355607,104.819157,21664,0,0,3265,0,0,0,9688,0,0,0,2227,46351,1027277879,1000057143,10504222,10386292,1.235280,1.476245,2.102568,1452
06-29-21-08:13:3,examl,B,n1-highcpu-4-8,1239.410160,623.347317,611.207173,36408,0,0,6819,0,0,0,25680,0,0,0,2203,147959,6006087391,6005182019,61784163,62459021,1.475598,2.422878,3.268209,3387
06-29-21-14:30:4,examl,A,n1-highcpu-16-8,196.964613,74.702064,120.889149,22088,0,0,3279,0,0,0,9688,0,0,0,2423,41365,3993790803,3947368575,40394587,40768386,0.619198,0.850420,1.207912,1452
06-29-21-14:30:4,examl,B,n1-highcpu-16-8,1296.212013,512.244567,776.491141,36592,0,0,6163,0,0,0,25672,0,0,0,2479,297298,23849505965,23729271002,244869819,245609274,1.573627,2.543996,3.389701,3387
06-29-21-10:52:4,examl,A,n1-highcpu-8-8,224.865491,79.690488,143.945417,21620,0,0,3251,0,0,0,9696,0,0,0,2281,48315,2032834578,1996333494,20720558,20723196,1.673757,2.227722,6.104508,1452
06-29-21-10:52:4,examl,B,n1-highcpu-8-8,1202.759639,475.587355,722.035665,35060,0,0,6474,0,0,0,25672,0,0,0,2219,313129,12132389168,11928217423,125521306,123747472,1.529221,2.480344,3.297423,3387
06-29-21-16:58:4,examl,B,n1-highcpu-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:58:4,examl,A,n1-highcpu-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-28-21-19:44:5,examl,A,n1-highcpu-2-8,147.872944,56.187556,90.077198,21468,0,0,3272,0,0,0,9680,0,0,0,2199,36966,513201565,492559530,5215379,5080071,0.805204,1.218660,1.741584,1452
06-28-21-19:44:5,examl,B,n1-highcpu-2-8,1297.895033,711.027702,583.509103,39128,0,0,7289,0,0,0,25680,0,0,0,2156,182278,3026362573,2932806927,31153583,30168501,1.487834,2.523157,3.463305,3387
06-29-21-09:16:1,examl,A,n1-highcpu-4-32,322.660612,113.539385,205.767169,21924,0,0,3240,0,0,0,9704,0,0,0,2279,34131,1776501771,1665644259,17636452,17296003,3.632612,4.422130,5.518943,1452
06-29-21-09:16:1,examl,B,n1-highcpu-4-32,1889.466152,630.744891,1239.660567,34672,0,0,6289,0,0,0,25680,0,0,0,2266,606705,10273033674,9999433378,104980572,103991945,2.269828,3.689735,4.928756,3387
06-29-21-17:08:0,examl,A,n1-highcpu-32-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:08:0,examl,B,n1-highcpu-32-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-11:55:5,examl,B,n1-highcpu-8-32,2019.702994,658.243551,1351.192395,34532,0,0,6217,0,0,0,25680,0,0,0,2362,361273,20339600625,19945118015,207281972,207229726,2.417764,3.960652,5.270077,3387
06-29-21-11:55:5,examl,A,n1-highcpu-8-32,306.741770,97.155213,207.389949,21820,0,0,3249,0,0,0,9696,0,0,0,2410,56783,3484608583,3308833808,34428339,34262385,0.958104,1.344162,1.927889,1452
06-29-21-16:32:1,examl,A,n1-highcpu-16-32,369.569336,121.292113,246.857836,21900,0,0,3282,0,0,0,9720,0,0,0,2443,26342,6938188560,6572810045,68515142,67852333,1.126296,1.623601,2.388484,1452
06-29-21-15:48:1,examl,B,n1-highcpu-16-32,2352.385903,799.741052,1546.099982,33904,0,0,6212,0,0,0,25680,0,0,0,2588,312739,40471822633,39618382269,411882419,410397089,3.142489,5.158797,6.743323,3387
06-29-21-00:22:1,examl,A,n1-highcpu-2-32,256.792727,82.069836,168.048522,21848,0,0,3236,1,0,568,9688,0,0,0,2389,86071,896906358,831939833,8820885,8620984,0.697054,1.003221,1.461484,1452
06-29-21-00:22:1,examl,B,n1-highcpu-2-32,1764.966326,660.817612,1084.379552,34920,0,0,6349,0,0,0,25680,0,0,0,2169,440545,5120050853,5014318369,51919821,52118199,2.056767,3.347217,4.493831,3387
06-28-21-19:18:2,examl,B,n1-highcpu-2-4,1350.295662,987.132771,358.625810,45364,0,0,8947,0,0,0,25680,0,0,0,2090,33752,2007974423,1972802581,20708519,20361335,1.458349,2.577046,3.641756,3387
06-28-21-19:18:2,examl,A,n1-highcpu-2-4,96.128248,40.102011,54.903749,21800,0,0,3311,0,0,0,9672,0,0,0,2158,36029,339310337,329307692,3476004,3399623,0.266555,0.379043,0.587409,1452
06-29-21-16:54:1,examl,A,n1-highcpu-32-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:54:1,examl,B,n1-highcpu-32-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-07:51:0,examl,B,n1-highcpu-4-4,1103.785669,692.945962,406.123847,38996,0,0,7432,0,0,0,25680,0,0,0,2203,177657,4034812917,3997364336,41816466,41534342,1.254440,2.147861,2.968040,3387
06-29-21-07:51:0,examl,A,n1-highcpu-4-4,107.011199,42.603771,62.791012,21388,0,0,3295,30,0,2400,9712,0,0,0,2297,44483,682112582,674461488,7030923,7043699,0.311222,0.450391,0.666834,1452
06-29-21-10:32:3,examl,A,n1-highcpu-8-4,113.818744,48.638779,64.938305,21676,0,0,3271,0,0,0,9672,0,0,0,2206,16175,1343998660,1329340598,13779309,13792441,0.331922,0.474062,0.698978,1452
06-29-21-10:32:3,examl,B,n1-highcpu-8-4,953.169154,495.570279,455.167318,38176,0,0,6821,0,0,0,25672,0,0,0,2168,167334,8213637139,8044314866,85893484,83889389,1.117162,1.869904,2.536392,3387
06-29-21-14:58:3,examl,A,n1-highcpu-16-4,132.793380,50.694270,81.423633,21928,0,0,3293,0,0,0,9680,0,0,0,2306,40339,2679128070,2647258053,27431542,27416975,0.383311,0.543902,0.791101,1452
06-29-21-14:05:5,examl,B,n1-highcpu-16-4,931.741393,466.255569,464.832089,35152,0,0,6500,0,0,0,25672,0,0,0,2420,24501,16154301577,15822773759,167719462,163787063,1.158076,1.882609,2.522561,3387
06-29-21-12:42:0,examl,B,n1-highcpu-16-1,450.480988,449.404124,0.571783,40936,0,0,7542,0,0,0,25648,0,0,0,2227,4291,1120025,1010552,1833,1798,0.487878,0.887230,1.291294,3387
06-29-21-12:42:0,examl,A,n1-highcpu-16-1,8.014206,7.939842,0.084044,22136,0,0,3303,0,0,0,9656,0,0,0,2243,1126,3536,11551,40,27,0.029581,0.040161,0.081312,1452
06-29-21-16:47:3,examl,A,n1-highcpu-32-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:47:3,examl,B,n1-highcpu-32-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-02:11:1,examl,B,n1-highcpu-4-1,1453.373272,1451.119365,1.187802,56776,0,0,11833,0,0,0,25680,0,0,0,2156,13245,4655649,5887341,18992,29354,1.451380,2.725673,3.996444,3387
06-29-21-02:11:1,examl,A,n1-highcpu-4-1,14.494096,14.320313,0.147944,22724,0,0,3435,0,0,256,9656,0,0,0,2188,2451,146986,42462,121,175,0.033791,0.054815,0.146136,1452
06-28-21-17:51:3,examl,B,n1-highcpu-2-1,2806.608400,2798.901225,1.851516,80548,0,0,17428,0,0,0,25688,0,0,0,2168,31041,9033581,11594255,39197,61057,2.800252,5.290920,7.748626,3387
06-28-21-17:51:3,examl,A,n1-highcpu-2-1,23.090912,22.826027,0.143957,22984,0,0,3662,34,0,2872,9656,0,0,0,2246,5151,155580,89130,267,367,0.049937,0.082502,0.240773,1452
06-29-21-09:59:1,examl,A,n1-highcpu-8-1,9.346692,9.196184,0.116038,22440,0,0,3341,0,0,0,9664,0,0,0,2164,2125,1118,14186,15,13,0.026520,0.040389,0.097486,1452
06-29-21-09:59:1,examl,B,n1-highcpu-8-1,757.557908,755.182811,0.739512,44696,0,0,8971,0,0,0,25672,0,0,0,2203,9191,1982947,1517790,2120,2675,0.747270,1.400243,2.046318,3387
06-27-21-22:05:1,examl,A,c2-standard-4-16,142.094123,57.935665,81.566478,21636,0,0,3243,0,0,0,9680,0,0,0,2338,18071,1376988028,1343867451,13872585,14011780,0.404482,0.574264,0.842271,1452
06-27-21-22:05:1,examl,B,c2-standard-4-16,970.140451,385.434826,577.499539,34892,0,0,6461,0,0,0,25672,0,0,0,2294,433723,8125865044,8036406449,83614052,83766986,1.170111,1.903336,2.538453,3387
06-28-21-00:59:2,examl,A,c2-standard-8-16,208.226380,81.821377,124.309395,21848,0,0,3249,0,0,0,9688,0,0,0,2331,50339,2701697119,2649084871,27029302,27442713,0.583248,0.824247,1.202437,1452
06-28-21-00:59:2,examl,B,c2-standard-8-16,1348.297266,562.525572,778.619126,34148,0,0,6301,0,0,0,25672,0,0,0,2304,255465,15894693746,15915873672,162004712,165189128,1.656991,2.684707,3.572948,3387
06-28-21-07:55:0,examl,B,c2-standard-16-16,1311.846556,517.142294,788.643812,35896,0,0,6246,0,0,0,25672,0,0,0,2523,401229,31789013755,31966469462,324253627,332441191,1.612955,2.613305,3.458640,3387
06-28-21-07:55:0,examl,A,c2-standard-16-16,203.214634,82.006588,120.623786,21888,0,0,3279,0,0,0,9688,0,0,0,2493,32472,5411718356,5335161590,54287913,55449729,0.579301,0.821029,1.196914,1452
06-28-21-08:54:0,examl,B,c2-standard-30-2,575.208750,288.067780,286.217302,35416,0,0,6551,0,0,0,25656,0,0,0,2666,68783,8783964269,8944080846,87326575,90417897,0.700130,1.146987,1.539639,3387
06-28-21-08:54:0,examl,A,c2-standard-30-2,83.170329,31.727863,51.294246,22252,0,0,3320,0,0,0,9672,0,0,0,2582,3116,1470973902,1476827999,14472972,14839338,0.241187,0.338886,0.497798,1452
06-28-21-16:51:3,examl,A,c2-standard-60-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-28-21-16:51:3,examl,B,c2-standard-60-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-27-21-23:35:1,examl,A,c2-standard-8-2,43.631573,23.230586,20.263875,22040,0,0,3286,0,0,0,9664,0,0,0,2284,15561,671687816,666731444,6925276,6928554,0.126597,0.180822,0.279351,1452
06-27-21-23:35:1,examl,B,c2-standard-8-2,604.977599,440.385655,162.488924,39700,0,0,7532,0,0,0,25656,0,0,0,2264,92611,4093236792,3975395989,42831955,41236578,0.612734,1.070043,1.494909,3387
06-28-21-06:42:5,examl,B,c2-standard-16-2,479.281095,314.905964,163.014521,36520,0,0,6860,0,0,0,25656,0,0,0,2476,107262,8173314169,8126763644,85501229,85155026,0.551677,0.932449,1.279909,3387
06-28-21-06:52:4,examl,A,c2-standard-16-2,51.942905,28.720189,22.408236,22080,0,0,3301,0,0,0,9664,0,0,0,2392,3794,1379462350,1402018268,14402265,14896640,0.155888,0.215013,0.322800,1452
06-27-21-21:07:4,examl,A,c2-standard-4-2,41.866094,24.153931,17.691274,21896,0,0,3341,32,0,2736,9664,0,0,0,2393,4940,353035984,350475962,3719315,3722851,0.125959,0.178741,0.293022,1452
06-27-21-21:07:4,examl,B,c2-standard-4-2,770.397644,615.656659,152.111919,44592,0,0,8955,0,0,0,25672,0,0,0,2279,185373,2001312873,2016682393,20709767,21042318,0.820538,1.478673,2.104589,3387
06-27-21-21:45:2,examl,A,c2-standard-4-8,103.432544,43.253119,59.849921,21672,0,0,3248,0,0,0,9672,0,0,0,2323,24024,1021558317,1017164860,10413955,10649475,0.304941,0.426449,0.625605,1452
06-27-21-21:45:2,examl,B,c2-standard-4-8,802.338100,418.035230,381.239836,36640,0,0,6822,0,0,0,25664,0,0,0,2279,159357,6038596851,6042016102,62292395,63046915,0.931733,1.549956,2.100047,3387
06-28-21-00:23:5,examl,B,c2-standard-8-8,998.331104,487.593194,508.891125,35228,0,0,6477,0,0,0,25672,0,0,0,2431,95252,11857544561,12003402315,121360375,124900422,1.244007,2.013172,2.679325,3387
06-28-21-00:23:5,examl,A,c2-standard-8-8,148.899932,59.025333,89.099520,21924,0,0,3252,0,0,0,9680,0,0,0,2289,58128,1991717040,2005617476,20095026,20867139,0.431807,0.615901,0.885039,1452
06-28-21-10:34:2,examl,A,c2-standard-30-8,179.731608,51.694251,127.800122,22096,0,0,3335,14,0,1560,9688,0,0,0,2804,6803,4117393492,3920222592,40969087,39960850,0.515106,0.730347,1.065277,1452
06-28-21-10:34:2,examl,B,c2-standard-30-8,1173.152893,374.627304,797.487313,33964,0,0,6279,0,0,0,25672,0,0,0,2764,79401,24191375067,23557801394,245505348,240641546,1.468983,2.346441,3.100796,3387
06-28-21-07:24:2,examl,A,c2-standard-16-8,157.958832,65.758915,91.568961,21848,0,0,3276,0,0,0,9688,0,0,0,2504,49336,4114586228,4006853140,42225466,41670549,0.458291,0.643630,0.937813,1452
06-28-21-07:24:2,examl,B,c2-standard-16-8,1029.774729,462.193196,561.382739,34252,0,0,6329,0,0,0,25672,0,0,0,2522,257691,24433491083,23991621581,253727964,249590274,1.258875,2.035920,2.719192,3387
06-27-21-22:36:5,examl,A,c2-standard-4-32,192.025854,64.149919,123.496683,21596,0,0,3242,0,0,0,9688,0,0,0,2319,130868,1759914814,1664068481,17387649,17272308,0.519097,0.753769,1.096637,1452
06-27-21-22:36:5,examl,B,c2-standard-4-32,1228.048031,463.404984,756.088936,34280,0,0,6289,0,0,0,25680,0,0,0,2354,406299,10137991503,9976056033,102960270,103637130,1.554675,2.507938,3.328035,3387
06-28-21-05:40:0,examl,B,c2-standard-8-32,1495.004509,570.726396,916.507743,33692,0,0,6224,0,0,0,25672,0,0,0,2406,384835,20011955044,19800063090,202365061,205056941,1.753320,2.844309,3.792960,3387
06-28-21-05:40:0,examl,A,c2-standard-8-32,222.461587,79.376574,140.904408,21784,0,0,3290,15,0,856,9688,0,0,0,2575,65145,3451289626,3299315474,33926902,34124029,0.623388,0.890532,1.313101,1452
06-27-21-23:50:1,examl,B,c2-standard-8-4,749.225167,422.841854,323.871477,36232,0,0,6832,0,0,0,25656,0,0,0,2289,164153,7751594673,7941416716,78901118,82342901,0.894209,1.480778,2.007648,3387
06-27-21-23:50:1,examl,A,c2-standard-8-4,93.628621,39.786970,53.389455,23632,0,0,3263,0,0,0,9672,0,0,0,2285,27303,1293307029,1332987814,13009696,13849556,0.254701,0.366285,0.548813,1452
06-28-21-16:51:4,examl,A,c2-standard-60-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-28-21-16:51:4,examl,B,c2-standard-60-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-27-21-21:28:0,examl,B,c2-standard-4-4,720.644846,480.201045,237.925438,39320,0,0,7510,0,0,0,25664,0,0,0,2283,127072,4001991900,4010730629,41330075,41762143,0.793450,1.378783,1.923188,3387
06-27-21-21:28:0,examl,A,c2-standard-4-4,65.921567,25.743038,39.556181,22184,0,0,3273,0,0,0,9664,0,0,0,2273,35737,655313546,665167148,6627852,6903495,0.193033,0.274344,0.410908,1452
06-28-21-09:11:1,examl,B,c2-standard-30-4,794.758092,295.636298,498.156566,36772,0,0,6372,0,0,0,25656,0,0,0,2702,85336,15776500919,16129735736,156325494,163689540,0.970059,1.572254,2.105791,3387
06-28-21-09:11:1,examl,A,c2-standard-30-4,130.231348,39.589412,90.403287,22156,0,0,3314,0,0,0,9672,0,0,0,2644,15563,2715942180,2711864516,26817243,27602207,0.383024,0.537882,0.781508,1452
06-28-21-07:00:3,examl,B,c2-standard-16-4,718.615491,371.950396,343.472254,34956,0,0,6501,0,0,0,25656,0,0,0,2530,152732,16589233497,16028049547,174312012,166902945,0.878045,1.438788,1.928968,3387
06-28-21-07:00:3,examl,A,c2-standard-16-4,105.514028,50.410958,54.772100,21864,0,0,3286,0,0,0,9672,0,0,0,2590,17253,2771470244,2734083860,28837398,28732413,0.294280,0.418250,0.614461,1452
06-27-21-09:38:1,examl,B,c2-standard-4-1,1113.720742,1112.423541,0.443928,56112,0,0,11837,0,0,0,25680,0,0,0,2294,13418,2757522,1730658,1929,1780,1.104298,2.080188,3.042221,3387
06-27-21-09:38:1,examl,A,c2-standard-4-1,10.529266,10.436195,0.083971,22724,0,0,3438,0,0,72,9656,0,0,0,2304,2661,788,16802,10,9,0.023401,0.037923,0.105969,1452
06-27-21-23:22:1,examl,A,c2-standard-8-1,7.102678,7.029114,0.083792,22156,0,0,3341,0,0,0,9656,0,0,0,2297,840,1532,14122,18,13,0.019691,0.029796,0.074500,1452
06-27-21-23:22:1,examl,B,c2-standard-8-1,570.698395,570.036786,0.351945,44928,0,0,8975,0,0,0,25680,0,0,0,2303,6953,1407927,900988,722,684,0.562755,1.058240,1.548168,3387
06-28-21-08:44:3,examl,B,c2-standard-30-1,240.263914,239.417673,0.563906,36676,0,0,6950,0,0,0,25648,0,0,0,2354,3120,632629,585817,1236,1194,0.239405,0.443908,0.642362,3387
06-28-21-08:44:3,examl,A,c2-standard-30-1,6.874487,6.731675,0.131978,22144,0,0,3321,0,0,0,9656,0,0,0,2505,1313,3050,15540,41,30,0.023261,0.032424,0.061830,1452
06-28-21-06:34:1,examl,B,c2-standard-16-1,332.048971,331.576208,0.275965,39112,0,0,7567,0,0,0,25640,0,0,0,2330,3966,863926,641104,613,660,0.337310,0.623959,0.904781,3387
06-28-21-06:34:1,examl,A,c2-standard-16-1,5.899571,5.849415,0.055825,21812,0,0,3304,0,0,0,9664,0,0,0,2367,1306,1180,7426,14,9,0.019821,0.028151,0.060773,1452
06-28-21-16:47:2,examl,A,c2-standard-60-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-28-21-16:47:2,examl,B,c2-standard-60-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-07_28_4,examl,A,n1-standard-8-16,233.112723,75.634309,156.467983,23732,0,0,3243,0,0,0,9688,0,0,0,2247,58983,2758580143,2654600972,27903240,27524577,0.672727,0.948311,1.381324,1452
06-23-21-07_28_4,examl,B,n1-standard-8-16,1685.135794,587.715744,1090.979581,34072,0,0,6119,0,0,0,25672,0,0,0,2271,416208,16290513185,15957828779,168010882,165807784,1.874009,3.023268,4.044604,3387
06-23-21-19_43_1,examl,B,n1-standard-32-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-19_43_1,examl,A,n1-standard-32-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-05_04_0,examl,A,n1-standard-4-16,220.319720,72.826274,145.177633,21676,0,0,3239,0,0,0,9688,0,0,0,2298,49472,1386606545,1330024124,14020293,13797371,0.626015,0.884359,1.281711,1452
06-23-21-05_04_0,examl,B,n1-standard-4-16,1478.680189,566.955832,904.525694,35852,0,0,6457,0,0,0,25680,0,0,0,2279,253020,8127305099,7946111646,83625219,82365266,1.787631,2.913764,3.893677,3387
06-22-21-04:43:3,examl,A,n1-standard-1-16,177.768574,59.912353,115.129383,17844,0,0,3049,0,0,0,9688,0,0,0,2121,62204,349341729,329162804,3481425,3392596,0.497134,0.708990,1.042608,1452
06-22-21-04:43:3,examl,B,n1-standard-1-16,1283.393672,570.749266,701.093000,35412,0,0,7289,0,0,0,25680,0,0,0,2158,331776,1992699960,1912760363,20145350,19430909,1.531389,2.507440,3.365755,3387
06-23-21-02_53_0,examl,A,n1-standard-2-16,194.468244,65.846669,124.954762,21920,0,0,3249,0,0,0,9696,0,0,0,2158,49722,684737084,660198185,6814052,6825356,0.532203,0.756675,1.108888,1452
06-23-21-02_53_0,examl,B,n1-standard-2-16,1442.530721,636.955095,795.061422,36724,0,0,6799,0,0,0,25680,0,0,0,2172,328258,4002215809,3964954930,40717842,41053076,1.686296,2.788121,3.766299,3387
06-23-21-10_19_3,examl,A,n1-standard-16-16,354.010672,130.092632,222.853747,22084,0,0,3284,0,0,0,9720,0,0,0,2574,22090,5463813720,5271100611,55062850,54475592,1.095621,1.518944,2.142101,1452
06-23-21-10_19_3,examl,B,n1-standard-16-16,1893.075522,679.344997,1207.850080,33888,0,0,6242,0,0,0,25680,0,0,0,2488,326885,32192353669,31657481474,330347494,327754876,2.618444,4.261554,5.757183,3387
06-19-21-16:32:5,examl,B,n1-standard-8-2,802.029466,568.941559,230.976454,39368,0,0,7520,0,0,0,25680,0,0,0,2235,117552,4225417085,3966276188,44836283,41087733,0.897913,1.548233,2.159440,3387
06-19-21-16:48:4,examl,A,n1-standard-8-2,63.152903,31.352286,31.555976,24124,0,0,3280,0,0,0,9664,0,0,0,2211,16114,710208936,686977909,7508363,7234406,0.175485,0.247231,0.384553,1452
06-19-21-16:07:2,examl,A,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-19-21-16:05:3,examl,B,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-19-21-16:58:4,examl,A,n1-standard-1-2,48.248844,28.753358,18.952074,19380,0,0,3457,0,0,0,9664,0,0,0,2009,23453,74136165,73972198,710799,721669,0.124050,0.183743,0.345080,1452
06-19-21-16:24:2,examl,B,n1-standard-1-2,2005.204568,1863.381840,135.662304,76208,0,0,17224,0,0,256,25680,0,0,0,2103,124649,436308413,435556810,4151639,4138287,2.030794,3.776685,5.479630,3387
06-19-21-16:16:3,examl,B,n1-standard-4-2,1103.842285,886.307975,214.511345,45272,0,0,8957,0,0,0,25680,0,0,0,2214,101708,1991001078,1995994088,20546534,20702488,1.164557,2.090748,2.969014,3387
06-19-21-16:38:2,examl,A,n1-standard-4-2,59.873176,32.460845,27.340498,22028,0,0,3337,0,0,0,9664,0,0,0,2236,3885,348127400,343434120,3645097,3615693,0.159392,0.231036,0.378141,1452
06-19-21-05:13:3,examl,A,n1-standard-2-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-19-21-05:13:3,examl,B,n1-standard-2-2,5360.108755,3470.402156,1873.338549,56744,0,0,11833,0,0,0,25688,0,0,0,2612,180149,1035855794,1006011118,10758284,10290102,8.846275,13.713630,18.051001,3387
06-19-21-16:41:5,examl,A,n1-standard-16-2,71.648827,35.429741,36.028419,22104,0,0,3302,0,0,0,9664,0,0,0,2355,15456,1419309669,1384352893,15006164,14628077,0.208000,0.292062,0.444250,1452
